2.986071428571427759e+02,8.959740259740254942e+01
3.067240259740258352e+02,2.975925324675324646e+02
3.199139610389609061e+02,4.589155844155844761e+02
3.209285714285713311e+02,5.979172077922078188e+02
5.431282467532466853e+02,8.959740259740254942e+01
5.289237012987011894e+02,2.965779220779220395e+02
5.177629870129869687e+02,4.751493506493507084e+02
5.015292207792206796e+02,6.212532467532467990e+02
